AGEP,PINCP,POVPIP
47,3900.0,29
37,0.0,186
65,30000.0,490
33,0.0,154
27,53000.0,404
17,0.0,0
15,0.0,109
10,N,501
67,11000.0,177
76,25100.0,274
30,54500.0,407
29,70000.0,501
66,10000.0,501
64,25900.0,149
54,13000.0,99
49,221040.0,501
48,0.0,92
50,0.0,0
49,255000.0,501
46,112000.0,501
42,0.0,501
67,27000.0,322
54,22000.0,318
30,16800.0,122
50,16000.0,155
22,0.0,N
4,N,27
24,43000.0,326
77,33030.0,348
21,4000.0,30
53,110000.0,501
63,9500.0,65
70,11500.0,94
1,N,501
43,10950.0,82
12,N,324
37,15200.0,86
31,0.0,0
14,N,151
19,0.0,N
68,150000.0,501
26,25000.0,501
34,58000.0,235
19,0.0,48
41,12300.0,501
29,102200.0,501
39,0.0,413
1,N,501
57,72000.0,501
12,N,116
16,0.0,501
29,200000.0,501
79,24700.0,173
9,N,135
75,3200.0,27
19,0.0,N
68,13100.0,189
46,41000.0,311
22,17500.0,133
80,340100.0,501
20,0.0,69
27,10100.0,29
20,25500.0,192
52,15000.0,113
39,10.0,N
26,10400.0,501
9,N,182
10,N,501
40,0.0,N
30,11000.0,76
36,140000.0,501
0,N,183
9,N,501
47,0.0,0
63,9400.0,71
63,26500.0,272
69,60200.0,491
25,8000.0,501
21,2000.0,16
62,6600.0,37
30,0.0,134
47,24000.0,440
23,650.0,214
22,150000.0,501
29,0.0,180
62,0.0,N
12,N,174
64,22200.0,501
9,N,0
73,9900.0,501
9,N,501
25,4000.0,244
61,85000.0,501
51,68000.0,404
95,141900.0,501
34,70000.0,501
48,568900.0,501
21,34300.0,501
70,58400.0,479
35,63000.0,362
13,N,193
11,N,501
78,87400.0,501
67,24000.0,196
64,10300.0,60
70,81800.0,501
69,199000.0,501
42,5000.0,207
3,N,501
53,65000.0,329
48,614000.0,501
74,30300.0,246
40,35000.0,235
57,90000.0,501
64,27000.0,499
64,18000.0,148
26,0.0,197
64,139990.0,501
37,60000.0,311
23,55000.0,415
31,40000.0,458
16,0.0,36
16,0.0,150
45,8100.0,254
57,12720.0,96
41,516000.0,501
52,265050.0,501
1,N,391
24,26400.0,188
29,30000.0,227
59,18000.0,136
2,N,36
41,7000.0,501
72,50000.0,501
10,N,87
27,4100.0,78
68,9800.0,207
57,62000.0,501
34,0.0,0
74,0.0,282
57,533000.0,501
9,N,202
30,20000.0,119
45,198100.0,501
11,N,41
63,137000.0,501
14,N,288
26,34220.0,113
64,90000.0,501
28,74000.0,501
73,7040.0,387
6,N,78
68,38400.0,317
87,361300.0,501
13,N,501
50,47000.0,358
40,326000.0,501
29,13000.0,109
25,1500.0,11
44,293000.0,501
9,N,11
57,176500.0,501
27,98000.0,501
23,71000.0,501
78,44500.0,501
32,20000.0,77
3,N,208
46,0.0,219
33,1400.0,6
24,32000.0,241
9,N,371
68,28500.0,501
31,75000.0,501
44,42000.0,321
35,0.0,N
0,N,188
37,100000.0,501
19,26500.0,194
46,382000.0,501
94,1500.0,18
30,40000.0,296
37,60000.0,430
11,N,198
88,11400.0,93
83,25000.0,501
25,153000.0,501
53,240.0,68
39,54000.0,296
64,35500.0,266
17,0.0,219
53,0.0,501
34,0.0,177
35,0.0,501
63,36300.0,219
15,0.0,176
54,22000.0,402
54,10900.0,115
58,30000.0,227
55,50000.0,501
10,N,132
13,N,501
50,38200.0,294
44,14500.0,182
37,19200.0,64
57,210400.0,501
64,1200.0,214
6,N,467
81,26700.0,501
21,20800.0,501
81,18100.0,501
56,40100.0,206
9,N,205
59,25000.0,294
2,N,501
26,21000.0,166
36,6000.0,28
63,94000.0,501
63,0.0,88
47,14000.0,501
77,41400.0,501
54,500.0,0
32,46000.0,351
49,0.0,0
55,552100.0,501
67,0.0,501
1,N,129
39,133970.0,501
8,N,318
80,0.0,501
86,18000.0,501
23,32500.0,255
64,250000.0,501
70,390000.0,501
74,266000.0,501
43,112000.0,501
1,N,106
15,0.0,86
51,12000.0,71
27,22000.0,186
42,50000.0,501
57,20000.0,277
10,N,501
71,44200.0,362
32,0.0,208
57,11500.0,87
26,0.0,161
88,15300.0,224
36,53000.0,501
31,105000.0,501
12,N,232
11,N,400
74,0.0,0
16,0.0,8
64,21590.0,501
25,25000.0,149
21,0.0,N
39,23000.0,311
34,0.0,378
80,0.0,0
62,100150.0,501
74,2300.0,15
15,20.0,238
44,572000.0,501
12,N,152
19,5000.0,194
80,23900.0,92
40,20000.0,157
76,38400.0,448
26,50000.0,380
34,59000.0,501
42,62000.0,241
32,53000.0,501
66,35000.0,501
64,65000.0,501
17,500.0,117
56,65000.0,N
54,2300.0,11
19,0.0,0
52,0.0,501
50,125000.0,501
4,N,501
36,55000.0,501
60,12100.0,387
44,80000.0,501
26,0.0,331
46,2600.0,88
3,N,19
18,0.0,N
23,0.0,0
29,96000.0,491
85,59100.0,436
17,7300.0,199
0,N,348
53,57000.0,435
80,9300.0,166
19,1500.0,N
65,41000.0,480
63,100000.0,501
64,40000.0,501
49,117900.0,501
73,113200.0,501
43,490000.0,501
69,10800.0,501
62,58000.0,501
23,20000.0,345
56,80000.0,501
34,114000.0,501
14,N,N
62,11300.0,138
58,9600.0,501
70,23300.0,501
37,40100.0,160
81,5000.0,275
17,6000.0,427
52,15000.0,501
70,34290.0,437
55,135000.0,501
36,0.0,99
75,14800.0,181
68,94070.0,501
6,N,501
73,22000.0,83
0,N,222
35,61000.0,431
43,104000.0,501
24,30000.0,501
28,115000.0,501
67,75400.0,501
65,26300.0,501
12,N,501
44,0.0,0
55,3600.0,317
89,24800.0,193
32,40000.0,305
40,6800.0,51
50,27000.0,57
8,N,213
22,15000.0,106
71,15600.0,128
23,40000.0,305
72,18500.0,148
24,7400.0,48
14,N,501
74,48500.0,391
34,227000.0,501
63,16000.0,120
25,25000.0,501
81,8300.0,501
90,10800.0,N
67,0.0,501
94,6900.0,N
1,N,318
4,N,501
34,69000.0,501
87,1327000.0,501
75,51600.0,426
44,36400.0,340
74,37200.0,306
59,19400.0,147
40,120000.0,501
81,27000.0,N
2,N,155
14,N,501
32,5900.0,404
0,N,501
33,96010.0,501
75,31000.0,318
19,0.0,149
13,N,501
18,3000.0,39
40,50000.0,493
4,N,95
28,50000.0,370
2,N,501
52,54200.0,413
47,571000.0,501
37,72000.0,354
0,N,48
72,123900.0,501
68,74000.0,501
11,N,501
19,8000.0,129
94,15600.0,129
27,35000.0,378
45,155000.0,501
13,N,188
45,40000.0,227
8,N,501
26,46200.0,330
37,106000.0,501
11,N,501
58,140000.0,501
35,13000.0,324
64,30000.0,178
4,N,265
62,130000.0,501
27,150000.0,501
6,N,501
51,37000.0,310
30,27500.0,221
61,6700.0,92
89,23000.0,227
45,134000.0,501
19,700.0,N
48,150000.0,501
26,80000.0,501
10,N,155
9,N,501
54,25000.0,191
62,0.0,501
19,16000.0,N
28,0.0,0
45,60000.0,480
7,N,501
56,0.0,N
51,117000.0,501
56,65000.0,N
87,2500.0,N
27,120000.0,501
27,36300.0,282
44,50000.0,372
45,120500.0,501
50,38000.0,501
29,40000.0,297
60,135000.0,501
16,0.0,396
44,205000.0,501
49,176200.0,501
30,20000.0,305
27,60000.0,454
19,1000.0,N
18,0.0,N
63,1000.0,233
40,82000.0,501
19,0.0,N
4,N,501
47,10260.0,501
39,230000.0,501
34,265000.0,501
36,75000.0,501
54,120000.0,473
51,0.0,501
72,140.0,501
31,27000.0,146
16,1000.0,501
44,113000.0,501
68,5500.0,N
36,122000.0,501
3,N,296
57,9300.0,70
38,95000.0,501
37,57000.0,501
14,N,136
30,85000.0,501
87,123000.0,501
62,9500.0,73
19,2500.0,N
66,251000.0,501
14,N,109
76,361000.0,501
11,N,501
42,28000.0,207
66,50000.0,438
66,56200.0,197
54,25000.0,302
20,2000.0,15
19,0.0,N
48,253000.0,501
20,37000.0,501
25,58590.0,453
28,100000.0,501
65,568800.0,501
7,N,122
70,14800.0,478
24,99000.0,501
18,18000.0,N
43,4000.0,127
34,28800.0,223
84,27200.0,501
6,N,109
14,N,288
61,71200.0,501
38,90000.0,501
54,180000.0,501
57,43000.0,398
49,67000.0,501
43,45000.0,194
63,107000.0,501
18,7800.0,N
53,36000.0,357
28,55000.0,420
59,16600.0,126
29,0.0,88
24,6000.0,30
11,N,501
27,8600.0,49
61,50000.0,501
49,196000.0,501
58,9000.0,68
66,120400.0,501
55,13800.0,104
54,40300.0,286
86,72300.0,501
19,18500.0,242
34,0.0,501
6,N,501
61,36000.0,501
29,79000.0,501
16,0.0,150
17,0.0,351
64,88000.0,501
4,N,321
48,20000.0,501
24,22000.0,183
1,N,501
48,0.0,127
32,60000.0,453
25,70000.0,501
6,N,214
49,4000.0,19
7,N,188
77,71260.0,501
19,0.0,73
22,15600.0,N
56,88500.0,501
70,79400.0,501
52,220000.0,501
73,418000.0,501
31,88000.0,501
41,150000.0,501
75,66900.0,490
81,17000.0,139
36,0.0,99
41,155000.0,501
0,N,501
69,0.0,179
18,3000.0,N
3,N,95
23,71000.0,501
45,68700.0,501
59,20800.0,362
51,250000.0,501
61,130000.0,501
19,800.0,40
45,250400.0,501
30,69000.0,501
62,25900.0,194
18,0.0,501
22,3000.0,22
11,N,501
29,10000.0,75
55,155000.0,501
65,42120.0,349
45,9500.0,199
58,104200.0,501
65,47600.0,501
35,59200.0,439
47,19000.0,357
59,53000.0,501
63,125000.0,501
20,4000.0,26
19,35500.0,N
17,4000.0,63
30,0.0,501
10,N,501
67,38700.0,320
14,N,294
33,0.0,312
23,20000.0,N
19,1200.0,9
37,114000.0,501
34,60000.0,385
19,7000.0,53
49,1000.0,7
55,5400.0,457
82,0.0,166
33,126000.0,501
18,15100.0,N
1,N,323
40,9500.0,112
45,12000.0,59
35,20000.0,113
61,80050.0,501
70,42970.0,410
66,38020.0,337
21,0.0,0
29,6400.0,48
35,1500.0,501
59,25000.0,456
13,N,129
19,0.0,48
20,0.0,N
68,0.0,501
26,25000.0,190
50,0.0,302
19,35500.0,229
17,0.0,501
64,24000.0,217
78,9550.0,78
20,0.0,N
24,42000.0,317
23,5000.0,N
32,36000.0,335
33,439000.0,501
5,N,501
57,974000.0,501
8,N,237
38,50000.0,116
66,9700.0,78
65,42300.0,275
14,N,43
72,153800.0,501
46,571000.0,501
61,50000.0,501
58,108800.0,501
16,0.0,177
17,1800.0,147
34,15600.0,323
52,25000.0,501
56,50000.0,286
31,100000.0,501
23,20000.0,150
87,10100.0,83
60,119600.0,501
38,540000.0,501
39,2600.0,19
34,26000.0,101
61,30000.0,228
7,N,232
8,N,188
43,192000.0,501
3,N,97
28,0.0,1
12,N,501
16,2000.0,501
21,20000.0,501
30,0.0,143
10,N,462
58,15000.0,97
30,20000.0,243
2,N,37
52,7000.0,501
17,14400.0,314
58,64000.0,492
10,N,166
63,0.0,501
67,122000.0,501
7,N,501
65,29000.0,495
49,1000.0,501
48,71000.0,490
10,N,177
31,40000.0,384
60,11400.0,501
60,32000.0,244
19,0.0,N
81,8600.0,166
13,N,405
18,1500.0,N
60,106000.0,501
18,2700.0,N
4,N,501
69,1700.0,N
48,48000.0,283
70,25900.0,259
67,10500.0,225
46,27000.0,204
45,105000.0,501
38,23000.0,297
25,82000.0,501
23,3000.0,136
13,N,148
64,0.0,56
77,40800.0,398
71,42200.0,350
60,150000.0,501
5,N,441
52,25000.0,501
30,1000.0,93
20,16500.0,229
20,0.0,N
33,52000.0,257
24,30000.0,226
64,19900.0,167
27,86500.0,501
64,14300.0,108
66,55000.0,466
39,70000.0,400
69,6400.0,212
48,171000.0,501
11,N,109
28,22000.0,167
60,9000.0,68
27,100000.0,501
48,115000.0,501
13,N,49
60,62700.0,501
10,N,101
65,23000.0,305
59,32000.0,261
77,93000.0,501
76,169300.0,501
37,0.0,118
67,11200.0,91
63,14000.0,106
19,3000.0,N
52,25000.0,145
38,0.0,501
54,0.0,501
69,63900.0,501
57,49000.0,501
50,83000.0,501
27,7200.0,56
31,20000.0,150
16,0.0,501
20,11500.0,N
60,11400.0,258
10,N,101
77,40800.0,454
9,N,501
24,15000.0,494
65,1100.0,8
30,68000.0,501
20,7200.0,54
54,6000.0,501
72,73000.0,501
52,148080.0,501
9,N,501
74,11000.0,89
0,N,113
24,40000.0,501
13,N,501
45,160000.0,501
13,N,450
2,N,160
52,223400.0,501
42,35000.0,465
14,N,150
23,0.0,501
60,53380.0,501
17,0.0,280
58,9300.0,70
54,1500.0,174
14,N,501
59,23000.0,501
34,9300.0,144
61,12000.0,91
89,147200.0,501
6,N,83
17,0.0,6
7,N,291
23,7300.0,370
42,35000.0,465
13,N,501
17,0.0,501
18,2000.0,N
7,N,270
33,439000.0,501
36,110000.0,501
10,N,501
70,5000.0,97
58,54000.0,501
20,3000.0,N
29,60000.0,458
17,0.0,188
31,47100.0,354
72,98500.0,501
26,68000.0,501
39,25000.0,281
38,30400.0,102
48,27000.0,232
50,19000.0,320
25,51400.0,391
23,10050.0,501
47,240000.0,501
26,45000.0,424
26,21000.0,256
53,33500.0,211
58,6000.0,154
44,0.0,73
93,5400.0,N
76,25600.0,312
11,N,182
74,22000.0,180
72,34500.0,279
55,30000.0,228
60,0.0,501
41,144000.0,501
12,N,501
74,97000.0,501
21,0.0,8
4,N,199
19,15000.0,120
52,0.0,76
35,285000.0,501
0,N,501
12,N,501
27,53000.0,404
58,96000.0,501
72,9300.0,141
64,95000.0,501
3,N,58
52,111300.0,501
48,248400.0,501
50,0.0,32
58,99000.0,501
72,125200.0,501
40,100000.0,501
3,N,132
84,32010.0,501
55,198100.0,501
38,28200.0,26
39,160000.0,501
60,44000.0,501
62,8700.0,501
59,0.0,501
1,N,189
63,18300.0,248
37,38000.0,289
64,290.0,177
43,46300.0,359
49,15800.0,N
23,55000.0,501
39,10000.0,75
24,70000.0,457
0,N,501
50,50000.0,501
22,0.0,122
9,N,139
69,30000.0,448
45,50000.0,468
51,9750.0,57
37,85000.0,501
12,N,98
23,12000.0,91
9,N,42
38,15000.0,501
65,40000.0,330
16,6000.0,501
17,7000.0,151
12,N,501
30,74000.0,501
61,2000.0,65
13,N,122
60,120000.0,501
82,31200.0,261
52,600.0,4
63,24000.0,183
68,212400.0,501
16,0.0,199
67,75000.0,454
65,79000.0,501
43,9400.0,137
9,N,N
55,96000.0,501
27,29600.0,223
17,0.0,178
15,0.0,434
23,32000.0,501
46,137000.0,501
43,80000.0,501
29,31000.0,236
4,N,237
37,2400.0,16
30,29700.0,468
2,N,165
65,5000.0,73
43,294200.0,501
19,3500.0,501
39,40000.0,227
53,10000.0,76
28,18000.0,501
72,9400.0,501
59,910.0,N
69,6400.0,212
35,181000.0,501
4,N,501
60,15400.0,117
7,N,405
15,0.0,48
59,26200.0,501
53,120000.0,501
31,27000.0,226
21,13000.0,N
63,13600.0,85
59,165000.0,501
69,11000.0,225
35,76000.0,501
59,0.0,295
58,38400.0,317
30,3000.0,17
63,115000.0,501
21,8000.0,112
60,67000.0,501
50,47000.0,379
47,0.0,N
31,135000.0,501
9,N,136
46,23000.0,174
70,3600.0,85
47,209000.0,501
21,0.0,0
66,40000.0,261
28,0.0,N
21,26000.0,198
19,10000.0,N
56,12200.0,501
45,100000.0,501
36,423000.0,501
60,61300.0,475
1,N,92
60,0.0,0
24,4000.0,105
33,0.0,0
1,N,45
27,33300.0,282
8,N,501
68,11000.0,122
19,0.0,0
69,54200.0,501
27,35000.0,264
26,110000.0,501
27,30000.0,437
54,180000.0,501
65,50600.0,325
52,180000.0,501
18,32000.0,N
16,0.0,N
52,175000.0,501
50,11000.0,83
14,N,221
59,65000.0,501
50,30000.0,186
73,27700.0,464
23,53700.0,408
66,15200.0,123
74,33060.0,273
39,56000.0,423
18,200.0,106
66,11000.0,91
46,1000.0,82
51,180000.0,501
29,39000.0,304
66,246000.0,501
59,19400.0,147
33,105000.0,501
65,35800.0,284
43,45000.0,446
49,200000.0,501
49,34200.0,501
25,27000.0,196
38,48000.0,312
54,107000.0,501
24,12000.0,113
27,67000.0,474
25,42000.0,330
36,0.0,501
35,1600.0,501
52,0.0,501
46,75000.0,394
30,38000.0,366
10,N,N
44,0.0,175
14,N,402
48,52000.0,309
33,100010.0,501
43,10000.0,76
17,0.0,118
9,N,239
78,60320.0,501
27,94900.0,501
66,48300.0,501
30,65300.0,498
51,48000.0,501
26,45000.0,343
48,64030.0,300
50,62000.0,501
82,34100.0,280
57,9300.0,70
40,96500.0,501
8,N,116
85,28080.0,248
22,26700.0,189
24,10000.0,80
57,169200.0,501
6,N,257
22,0.0,N
59,173000.0,501
58,20000.0,392
3,N,501
28,25000.0,501
5,N,501
65,23000.0,305
74,14900.0,121
51,180000.0,501
48,22200.0,170
41,64000.0,482
52,4700.0,N
25,5200.0,38
42,185000.0,501
81,0.0,134
73,35800.0,406
0,N,501
62,98000.0,501
6,N,387
43,27000.0,109
7,N,501
55,106000.0,501
71,22300.0,389
11,N,99
36,32000.0,183
43,58000.0,501
39,0.0,23
76,181500.0,501
31,22000.0,85
38,134000.0,501
23,29000.0,317
85,15600.0,471
39,193000.0,501
42,39000.0,297
39,107900.0,501
70,8800.0,74
54,45000.0,339
12,N,75
12,N,314
46,85000.0,501
62,64000.0,501
39,0.0,501
82,9200.0,75
78,138200.0,501
24,0.0,23
10,N,N
67,28900.0,350
3,N,113
33,65000.0,492
21,17500.0,133
44,8900.0,67
70,60400.0,496
4,N,425
29,10000.0,75
37,152000.0,501
56,0.0,0
80,161300.0,501
86,290100.0,501
63,32000.0,242
21,0.0,N
28,61000.0,394
74,48000.0,394
26,120000.0,501
72,54500.0,446
22,0.0,122
3,N,34
0,N,241
77,11400.0,165
46,29200.0,241
78,15400.0,389
8,N,5
7,N,501
66,246000.0,501
54,0.0,227
38,50000.0,501
36,122000.0,501
42,75050.0,501
46,9200.0,74
74,22300.0,185
58,0.0,501
25,25000.0,501
54,17000.0,400
37,100000.0,501
59,16600.0,128
20,0.0,N
8,N,0
17,0.0,24
64,14300.0,199
71,0.0,100
72,112500.0,501
45,72000.0,487
66,21300.0,414
34,35500.0,268
49,76000.0,480
33,60000.0,232
69,14390.0,361
17,200.0,501
38,69350.0,99
21,15000.0,501
0,N,N
20,9500.0,155
36,60000.0,501
42,15000.0,113
57,17200.0,430
54,70000.0,501
43,112000.0,501
48,0.0,N
41,155000.0,501
0,N,206
18,15500.0,N
10,N,501
22,1200.0,N
18,0.0,211
7,N,137
14,N,467
72,10700.0,88
3,N,501
40,20500.0,187
15,0.0,325
75,58800.0,485
31,0.0,98
65,10610.0,266
1,N,501
56,87200.0,501
37,7000.0,162
47,8500.0,64
56,13000.0,215
62,15200.0,332
23,1200.0,12
58,60000.0,456
9,N,417
18,0.0,417
12,N,0
41,132000.0,501
30,57900.0,437
63,349000.0,501
65,9300.0,78
44,80000.0,501
5,N,256
26,67000.0,501
22,8920.0,67
74,25000.0,206
65,9000.0,60
61,51600.0,388
23,75000.0,501
87,206000.0,501
49,50000.0,377
5,N,501
63,0.0,35
23,0.0,0
76,120000.0,501
70,11200.0,478
5,N,183
64,10800.0,81
68,141000.0,501
31,87000.0,501
39,23000.0,130
14,N,153
48,85000.0,501
65,21620.0,419
44,14000.0,106
45,50000.0,501
29,100000.0,501
16,0.0,501
22,2800.0,501
16,0.0,177
26,25000.0,501
11,N,86
44,96000.0,501
52,25600.0,501
11,N,501
17,590.0,442
30,0.0,186
62,26200.0,293
65,228400.0,501
34,30000.0,344
33,5800.0,42
70,29800.0,339
27,70000.0,501
8,N,29
61,55000.0,494
59,3900.0,29
15,0.0,53
20,22500.0,291
55,552000.0,501
4,N,242
39,145000.0,501
70,39000.0,501
31,120000.0,501
51,261000.0,501
15,0.0,129
46,215000.0,501
51,150000.0,501
40,150500.0,501
34,95000.0,501
63,5000.0,440
35,93000.0,501
50,16000.0,155
65,9700.0,381
87,73500.0,501
42,40000.0,314
63,21950.0,172
41,130300.0,501
75,99000.0,501
93,15400.0,337
8,N,95
39,0.0,296
61,160000.0,501
12,N,492
14,N,501
31,0.0,N
16,500.0,501
9,N,281
86,29500.0,242
54,21500.0,165
21,0.0,N
11,N,0
83,89500.0,501
24,24000.0,166
49,430000.0,501
16,0.0,501
21,11000.0,N
43,490000.0,501
9,N,501
0,N,241
62,0.0,114
51,300000.0,501
44,15000.0,N
41,216000.0,501
9,N,25
22,0.0,289
33,52000.0,257
21,0.0,N
53,112060.0,501
13,N,501
37,110000.0,501
13,N,394
27,59000.0,501
78,9460.0,158
60,349000.0,501
38,60000.0,153
4,N,0
54,75000.0,501
32,3750.0,28
80,36000.0,501
48,0.0,86
87,278700.0,501
65,74400.0,501
45,100000.0,501
41,6000.0,N
1,N,501
9,N,74
14,N,278
57,62000.0,501
70,10200.0,85
77,40100.0,394
43,571000.0,501
10,N,482
38,0.0,501
62,16000.0,120
61,0.0,158
39,6800.0,178
78,44500.0,370
70,14800.0,277
31,14400.0,76
40,195000.0,501
4,N,63
40,3730.0,76
52,36600.0,456
8,N,501
50,10600.0,80
87,2500.0,N
70,12900.0,106
15,0.0,362
8,N,387
31,0.0,98
67,12500.0,246
13,N,501
43,100000.0,390
25,4300.0,32
10,N,N
21,15000.0,365
19,32000.0,N
73,18130.0,352
77,206000.0,501
9,N,501
37,25000.0,312
20,0.0,5
60,75000.0,501
60,349000.0,501
46,105000.0,289
37,69000.0,439
28,40000.0,301
50,29200.0,99
8,N,501
65,61400.0,501
74,26000.0,233
45,70000.0,501
51,185000.0,501
71,40800.0,335
52,9500.0,72
56,30000.0,379
55,553000.0,501
37,580800.0,501
17,590.0,442
56,990.0,93
58,6400.0,49
34,41000.0,501
65,37500.0,431
19,0.0,370
17,0.0,37
24,12000.0,91
40,131200.0,501
32,60000.0,455
2,N,168
62,16400.0,93
10,N,501
41,12200.0,154
41,37000.0,281
68,2600.0,N
82,43000.0,501
43,30000.0,229
50,0.0,0
49,10000.0,501
26,30000.0,501
45,70000.0,501
12,N,501
11,N,129
0,N,324
66,8600.0,501
57,202000.0,501
26,12500.0,92
63,0.0,N
2,N,0
5,N,501
57,72000.0,501
10,N,501
31,46000.0,349
12,N,0
17,0.0,501
39,62000.0,438
33,4300.0,N
3,N,501
61,59100.0,450
44,113000.0,501
18,0.0,N
72,11300.0,126
27,70000.0,271
10,N,162
8,N,501
1,N,501
55,4300.0,30
40,0.0,344
49,165050.0,501
55,189900.0,501
88,45900.0,376
15,200.0,501
70,28300.0,248
58,151700.0,501
34,12000.0,90
25,18000.0,136
43,96000.0,501
35,122000.0,501
77,74600.0,501
37,2400.0,501
43,91000.0,501
45,60000.0,233
24,12400.0,69
52,54200.0,413
78,23100.0,191
50,128000.0,501
2,N,366
70,64100.0,466
58,0.0,0
38,7400.0,250
51,28000.0,214
20,1000.0,7
41,160050.0,501
6,N,501
66,29000.0,225
18,2400.0,501
56,42000.0,501
32,90000.0,501
35,0.0,0
83,9000.0,375
32,25000.0,114
40,8400.0,477
4,N,501
41,30000.0,312
38,12000.0,501
17,500.0,285
31,80000.0,501
26,37600.0,288
72,104500.0,501
83,4800.0,39
56,3800.0,285
54,10900.0,62
33,8000.0,60
73,53300.0,307
35,150000.0,N
38,7000.0,N
15,0.0,501
22,10000.0,501
26,40000.0,441
35,23200.0,389
16,0.0,0
13,N,17
15,0.0,344
12,N,292
48,40000.0,226
10,N,87
40,0.0,N
59,113000.0,501
51,0.0,501
2,N,501
68,0.0,0
37,15200.0,N
33,23600.0,178
23,25000.0,189
46,552000.0,501
27,1400.0,10
75,16050.0,501
59,26200.0,244
31,0.0,N
69,14000.0,114
17,0.0,188
10,N,501
45,89000.0,501
71,29100.0,239
80,340100.0,501
58,102000.0,501
63,100130.0,501
1,N,177
18,0.0,0
19,18000.0,242
23,4800.0,501
18,0.0,201
90,9600.0,501
5,N,501
72,8400.0,69
11,N,332
39,70000.0,501
10,N,231
58,0.0,0
80,45800.0,501
24,85000.0,501
31,60000.0,501
49,22000.0,281
60,8400.0,63
29,52000.0,394
57,250000.0,501
27,8000.0,72
21,3000.0,N
68,8400.0,51
68,37000.0,307
36,36000.0,105
28,97000.0,501
69,25700.0,211
61,45000.0,477
22,10400.0,501
24,4600.0,35
49,33600.0,199
21,14000.0,286
40,52000.0,485
66,36100.0,372
66,11900.0,469
38,36000.0,501
9,N,501
67,202000.0,501
32,9000.0,68
74,38100.0,312
29,30000.0,228
59,7200.0,51
68,89000.0,501
71,26100.0,259
50,165310.0,501
13,N,501
3,N,501
44,96000.0,501
78,7300.0,501
34,4400.0,99
46,60000.0,501
56,43000.0,408
4,N,501
44,33600.0,249
47,8300.0,63
54,0.0,501
34,20200.0,68
33,3300.0,24
59,9000.0,68
62,141000.0,501
60,108000.0,501
32,19600.0,148
16,0.0,186
20,0.0,0
13,N,188
89,25900.0,N
29,70000.0,501
31,36600.0,384
63,25000.0,190
57,958200.0,501
72,66000.0,501
8,N,186
40,70000.0,501
58,23000.0,176
58,88000.0,501
23,5000.0,N
56,9300.0,70
33,135150.0,501
1,N,501
37,150000.0,501
21,0.0,52
23,500.0,178
33,172090.0,501
9,N,83
21,5000.0,37
25,6200.0,48
61,42000.0,362
55,9000.0,N
10,N,501
1,N,0
73,14000.0,231
76,181500.0,501
66,6000.0,51
34,48000.0,362
28,15000.0,313
37,420.0,218
5,N,129
1,N,96
86,15400.0,126
17,3000.0,501
59,1780.0,N
32,54000.0,501
64,11400.0,215
67,30000.0,197
17,100.0,33
61,1500.0,231
5,N,336
40,39000.0,231
75,1800.0,18
54,92000.0,501
24,76000.0,501
48,32000.0,501
27,0.0,257
61,377000.0,501
26,45000.0,278
14,N,405
15,0.0,23
46,30000.0,285
70,20400.0,501
66,28300.0,395
35,125000.0,501
54,65050.0,501
62,13700.0,103
10,N,291
3,N,391
76,153700.0,501
63,251000.0,501
81,125800.0,501
46,0.0,123
29,500.0,501
18,0.0,N
10,N,501
13,N,2
48,60000.0,501
94,17000.0,N
32,30500.0,231
25,0.0,222
42,42000.0,324
29,26000.0,106
42,74000.0,321
77,21600.0,177
58,554000.0,501
41,574000.0,501
15,0.0,311
14,N,219
73,55000.0,456
41,85000.0,501
28,64000.0,483
55,39750.0,304
39,45000.0,501
26,34000.0,501
72,42900.0,501
27,33000.0,282
13,N,41
21,0.0,N
62,8000.0,70
84,68300.0,501
64,9600.0,72
58,15200.0,N
61,67000.0,501
86,29500.0,242
45,40000.0,377
57,188200.0,501
2,N,343
89,17900.0,256
35,0.0,212
86,29500.0,269
30,44000.0,501
24,15000.0,58
45,53820.0,312
69,40600.0,501
85,13900.0,115
28,85000.0,501
51,13200.0,501
39,115000.0,501
11,N,501
33,0.0,316
45,0.0,207
11,N,501
70,26300.0,216
76,27000.0,287
17,500.0,117
39,30000.0,227
2,N,55
8,N,467
28,100000.0,501
62,68000.0,501
67,316000.0,501
42,16000.0,78
72,18500.0,501
42,45000.0,260
5,N,413
28,50000.0,382
8,N,501
47,73000.0,501
47,115000.0,501
22,10000.0,83
83,176000.0,501
55,0.0,501
15,0.0,98
79,27700.0,276
14,N,501
7,N,265
83,120.0,169
18,73000.0,N
75,7200.0,N
48,7700.0,146
37,30000.0,332
71,50400.0,501
33,57000.0,433
22,24500.0,453
64,30000.0,227
3,N,501
18,0.0,173
84,215000.0,501
71,7400.0,186
56,60000.0,501
39,400.0,501
87,24900.0,221
20,9300.0,501
56,2520.0,176
63,75000.0,501
72,42900.0,353
5,N,445
68,40600.0,327
26,14000.0,197
8,N,501
39,12460.0,154
12,N,196
11,N,501
21,2500.0,N
42,110000.0,501
37,28000.0,138
8,N,132
58,25000.0,356
17,200.0,501
18,0.0,N
36,100000.0,501
18,3600.0,N
33,0.0,N
24,20000.0,152
29,31000.0,178
21,8000.0,112
9,N,501
65,13500.0,141
22,6150.0,501
56,3000.0,501
57,11800.0,501
2,N,501
36,45000.0,219
40,36000.0,177
